n,has_partitions,p,q,j,k
51001,True,2,50873,7,1
51043,False,,,,
51047,True,2,51031,4,1
51047,True,2,51043,2,1
51047,True,2,50023,10,1
51059,True,2,51043,4,1
51061,True,2,51059,1,1
51061,True,2,50549,9,1
51109,True,2,18341,15,1
51071,True,2,50047,10,1
51071,True,2,34687,14,1
51131,True,2,34747,14,1
51133,True,2,51131,1,1
51137,True,2,51133,2,1
51137,True,2,47041,12,1
51151,True,2,49103,11,1
51157,True,2,49109,11,1
51169,True,2,51137,5,1
51169,True,2,18401,15,1
51169,True,2,49121,11,1
51193,False,,,,
51199,True,2,51071,7,1
51199,True,2,51197,1,1
51197,True,2,51193,2,1
51197,True,2,51133,6,1
51217,True,2,49169,11,1
51203,True,2,51199,2,1
51203,True,2,34819,14,1
51241,True,2,51239,1,1
51241,True,2,43049,13,1
51241,True,2,49193,11,1
51229,True,2,51197,5,1
51229,True,2,18461,15,1
51229,True,2,43037,13,1
51257,True,2,47161,12,1
51257,True,2,51241,4,1
51257,True,2,51001,8,1
51257,True,2,51193,6,1
51239,True,2,47143,12,1
51263,True,2,51199,6,1
51283,False,,,,
51287,True,2,50263,10,1
51287,True,2,51283,2,1
51287,True,2,51031,8,1
51307,True,2,18539,15,1
51329,False,,,,
51341,False,,,,
51343,True,2,51341,1,1
51343,True,2,43151,13,1
51349,True,2,51341,3,1
51349,True,2,51347,1,1
51347,True,2,51283,6,1
51347,True,2,51343,2,1
51347,True,2,47251,12,1
51347,True,2,34963,14,1
51361,True,2,50849,9,1
51361,True,2,18593,15,1
51361,True,2,51329,5,1
51383,True,2,47287,12,1
51383,True,2,50359,10,1
51407,True,2,51151,8,1
51407,True,2,51343,6,1
51407,True,2,50383,10,1
51407,True,2,35023,14,1
51413,True,2,51349,6,1
51413,True,2,51157,8,1
51413,True,2,47317,12,1
51427,True,2,51419,3,1
51419,False,,,,
51421,True,2,50909,9,1
51421,True,2,51413,3,1
51421,True,2,51419,1,1
51431,True,2,51427,2,1
51437,True,2,51421,4,1
51437,True,2,35053,14,1
51439,True,2,51407,5,1
51439,True,2,18671,15,1
51439,True,2,51437,1,1
51439,True,2,51431,3,1
51439,True,2,49391,11,1
51461,False,,,,
51449,True,2,47353,12,1
51449,True,2,51193,8,1
51473,True,2,35089,14,1
51473,True,2,51217,8,1
51479,False,,,,
51481,True,2,51449,5,1
51481,True,2,50969,9,1
51481,True,2,51479,1,1
51481,True,2,51473,3,1
51481,True,2,49433,11,1
51481,True,2,18713,15,1
51503,True,2,47407,12,1
51503,True,2,51487,4,1
51503,True,2,51439,6,1
51487,True,2,18719,15,1
51487,True,2,51479,3,1
51517,True,2,18749,15,1
51511,True,2,49463,11,1
51511,True,2,43319,13,1
51511,True,2,51479,5,1
51511,True,2,51503,3,1
51511,True,2,18743,15,1
51511,True,2,51383,7,1
51521,True,2,51517,2,1
51521,True,2,50497,10,1
51539,True,2,51283,8,1
51551,True,2,50527,10,1
51551,True,2,51487,6,1
51577,True,2,51449,7,1
51577,True,2,49529,11,1
51563,True,2,50539,10,1
51563,True,2,51307,8,1
51581,True,2,51577,2,1
51581,True,2,51517,6,1
51593,True,2,227,6,2
51593,True,2,47497,12,1
51593,True,2,51577,4,1
51599,True,2,51343,8,1
51607,True,2,51599,3,1
51607,True,2,49559,11,1
51607,True,2,18839,15,1
51607,True,2,51479,7,1
51637,True,2,18869,15,1
51613,True,2,51581,5,1
51631,True,2,51503,7,1
51631,True,2,51599,5,1
51647,True,2,51631,4,1
51659,True,2,47563,12,1
51673,True,2,43481,13,1
51679,True,2,51551,7,1
51679,True,2,51647,5,1
51679,True,2,43487,13,1
51679,True,2,18911,15,1
51691,True,2,51659,5,1
51691,True,2,43499,13,1
51691,True,2,51563,7,1
51691,True,2,51683,3,1
51683,True,2,51427,8,1
51683,True,2,51679,2,1
51713,False,,,,
51721,True,2,51719,1,1
51721,True,2,51593,7,1
51721,True,2,51713,3,1
51767,True,2,51511,8,1
51719,True,2,47623,12,1
51749,True,2,47653,12,1
51769,True,2,43577,13,1
51769,True,2,19001,15,1
51769,True,2,51257,9,1
51769,True,2,51767,1,1
51787,True,2,49739,11,1
51787,True,2,51659,7,1
51797,True,2,47701,12,1
51797,True,2,50773,10,1
51803,True,2,35419,14,1
51803,True,2,51787,4,1
51817,False,,,,
51827,False,,,,
51839,True,2,47743,12,1
51853,True,2,51341,9,1
51853,True,2,43661,13,1
51829,True,2,51827,1,1
51829,True,2,51797,5,1
51859,True,2,49811,11,1
51859,True,2,51827,5,1
51859,True,2,51347,9,1
51871,True,2,51869,1,1
51871,True,2,51839,5,1
51871,True,2,49823,11,1
51869,True,2,51613,8,1
51869,True,2,51853,4,1
51899,False,,,,
51893,True,2,51829,6,1
51893,True,2,35509,14,1
51893,True,2,51637,8,1
51893,True,2,47797,12,1
51907,True,2,51899,3,1
51907,True,2,19139,15,1
51913,True,2,43721,13,1
51929,True,2,51673,8,1
51929,True,2,51913,4,1
51941,False,,,,
51949,True,2,19181,15,1
51949,True,2,51437,9,1
51949,True,2,51941,3,1
51971,True,2,51907,6,1
51977,True,2,51721,8,1
51977,True,2,47881,12,1
51977,True,2,51973,2,1
51977,True,2,35593,14,1
51977,True,2,51913,6,1
51991,True,2,49943,11,1
51991,True,2,51479,9,1
52009,True,2,51977,5,1
51973,True,2,51971,1,1
51973,True,2,51461,9,1
51973,True,2,43781,13,1
51973,True,2,51941,5,1
52027,True,2,19259,15,1
52027,True,2,51899,7,1
52051,True,2,51539,9,1
52021,True,2,51893,7,1
52057,True,2,19289,15,1
52057,True,2,51929,7,1
52067,True,2,52051,4,1
52067,True,2,51043,10,1
52069,True,2,52067,1,1
52069,True,2,51941,7,1
52069,True,2,19301,15,1
52069,True,2,50021,11,1
52081,True,2,43889,13,1
52081,True,2,50033,11,1
52121,True,2,52057,6,1
52127,True,2,51871,8,1
52103,False,,,,
52147,True,2,19379,15,1
52153,True,2,52121,5,1
52153,True,2,43961,13,1
52163,True,2,52147,4,1
52163,True,2,51907,8,1
52177,True,2,50129,11,1
52183,True,2,52181,1,1
52183,True,2,43991,13,1
52181,True,2,51157,10,1
52181,True,2,35797,14,1
52181,True,2,52177,2,1
52189,True,2,43997,13,1
52189,True,2,52181,3,1
52189,True,2,19421,15,1
52201,True,2,19433,15,1
52201,True,2,50153,11,1
52223,True,2,51199,10,1
52223,True,2,35839,14,1
52237,True,2,19469,15,1
52249,True,2,52121,7,1
52253,True,2,51229,10,1
52253,True,2,48157,12,1
52253,True,2,52189,6,1
52253,True,2,52249,2,1
52253,True,2,52237,4,1
52253,True,2,35869,14,1
52259,True,2,48163,12,1
52267,True,2,52259,3,1
52291,True,2,52259,5,1
52291,True,2,52163,7,1
52291,True,2,52289,1,1
52301,True,2,52237,6,1
52289,True,2,48193,12,1
52313,True,2,52057,8,1
52313,True,2,52249,6,1
52361,True,2,35977,14,1
52363,True,2,44171,13,1
52363,True,2,52361,1,1
52321,True,2,44129,13,1
52321,True,2,52289,5,1
52321,True,2,52313,3,1
52321,True,2,19553,15,1
52321,True,2,50273,11,1
52369,True,2,52361,3,1
52369,True,2,50321,11,1
52379,True,2,52363,4,1
52387,True,2,52259,7,1
52387,True,2,52379,3,1
52391,True,2,36007,14,1
52391,True,2,52387,2,1
52453,True,2,51941,9,1
52433,True,2,52177,8,1
52433,True,2,52369,6,1
52433,True,2,48337,12,1
52457,True,2,229,4,2
52457,True,2,52201,8,1
52457,True,2,52453,2,1
52457,True,2,36073,14,1
52489,True,2,50441,11,1
52489,True,2,52361,7,1
52489,True,2,51977,9,1
52489,True,2,52457,5,1
52501,False,,,,
52517,True,2,52501,4,1
52517,True,2,52453,6,1
52511,True,2,51487,10,1
52541,True,2,51517,10,1
52529,False,,,,
52553,True,2,52489,6,1
52553,True,2,227,10,2
52543,True,2,52511,5,1
52543,True,2,52541,1,1
52543,True,2,44351,13,1
52561,True,2,52529,5,1
52561,True,2,19793,15,1
52561,True,2,52553,3,1
52561,True,2,50513,11,1
52561,True,2,52433,7,1
52567,False,,,,
52571,True,2,36187,14,1
52571,True,2,52567,2,1
52583,True,2,52567,4,1
52583,True,2,52579,2,1
52583,True,2,48487,12,1
52579,True,2,52067,9,1
52579,True,2,52571,3,1
52609,True,2,44417,13,1
52609,True,2,19841,15,1
52627,False,,,,
52631,True,2,52567,6,1
52631,True,2,52627,2,1
52631,True,2,51607,10,1
52639,True,2,50591,11,1
52639,True,2,52511,7,1
52639,True,2,52127,9,1
52639,True,2,52631,3,1
52673,True,2,52609,6,1
52667,True,2,48571,12,1
52691,True,2,52627,6,1
52691,True,2,36307,14,1
52697,True,2,229,8,2
52697,True,2,51673,10,1
52697,True,2,36313,14,1
52709,True,2,52453,8,1
52711,True,2,52583,7,1
52711,True,2,52709,1,1
52711,True,2,44519,13,1
52721,False,,,,
52727,True,2,36343,14,1
52727,True,2,52711,4,1
52733,False,,,,
52747,True,2,19979,15,1
52757,True,2,52501,8,1
52757,True,2,48661,12,1
52757,True,2,36373,14,1
52769,True,2,48673,12,1
52783,False,,,,
52813,True,2,44621,13,1
52813,True,2,52301,9,1
52807,False,,,,
52817,True,2,52813,2,1
52817,True,2,52561,8,1
52817,True,2,36433,14,1
52837,True,2,52709,7,1
52837,True,2,50789,11,1
52859,False,,,,
52879,True,2,44687,13,1
52861,True,2,52733,7,1
52861,True,2,52859,1,1
52883,True,2,52627,8,1
52883,True,2,51859,10,1
52883,True,2,48787,12,1
52883,True,2,52879,2,1
52889,False,,,,
52901,True,2,52837,6,1
52903,True,2,44711,13,1
52903,True,2,52901,1,1
52903,True,2,52391,9,1
52937,True,2,51913,10,1
52919,True,2,48823,12,1
52919,True,2,52903,4,1
52951,True,2,52919,5,1
52951,True,2,20183,15,1
52957,True,2,50909,11,1
52963,True,2,44771,13,1
52967,True,2,36583,14,1
52967,True,2,52903,6,1
52967,True,2,52963,2,1
52967,True,2,52711,8,1
52967,True,2,48871,12,1
52967,True,2,52951,4,1
52973,True,2,52957,4,1
52973,True,2,51949,10,1
52981,True,2,44789,13,1
52981,True,2,52973,3,1
52999,True,2,50951,11,1
52999,True,2,52967,5,1
52999,True,2,20231,15,1
53003,True,2,52999,2,1
53003,True,2,48907,12,1
53003,True,2,52747,8,1
53017,True,2,20249,15,1
53017,True,2,52889,7,1
53017,True,2,50969,11,1
53051,True,2,52027,10,1
53051,True,2,53047,2,1
53047,True,2,52919,7,1
53069,True,2,48973,12,1
53069,True,2,52813,8,1
53087,True,2,48991,12,1
53077,True,2,53069,3,1
53089,True,2,53087,1,1
53093,True,2,52069,10,1
53093,True,2,36709,14,1
53093,True,2,53077,4,1
53093,True,2,52837,8,1
53093,True,2,53089,2,1
53101,True,2,53069,5,1
53101,True,2,20333,15,1
53101,True,2,52973,7,1
53101,True,2,44909,13,1
53101,True,2,53093,3,1
53117,True,2,53113,2,1
53117,True,2,53101,4,1
53117,True,2,52861,8,1
53113,False,,,,
53147,False,,,,
53129,True,2,53113,4,1
53129,True,2,49033,12,1
53149,True,2,53147,1,1
53149,True,2,53117,5,1
53161,True,2,20393,15,1
53161,True,2,53129,5,1
53171,True,2,52147,10,1
53171,True,2,36787,14,1
53173,True,2,53171,1,1
53189,True,2,53173,4,1
53197,True,2,53189,3,1
53197,True,2,53069,7,1
53201,True,2,52177,10,1
53201,True,2,53197,2,1
53233,True,2,53201,5,1
53233,True,2,53231,1,1
53233,True,2,52721,9,1
53231,True,2,36847,14,1
53239,True,2,52727,9,1
53239,True,2,53231,3,1
53267,True,2,49171,12,1
53279,False,,,,
53269,True,2,52757,9,1
53269,True,2,45077,13,1
53269,True,2,53267,1,1
53299,True,2,53267,5,1
53299,True,2,53171,7,1
53281,True,2,53279,1,1
53281,True,2,52769,9,1
53309,False,,,,
53327,True,2,36943,14,1
53327,True,2,53323,2,1
53323,True,2,45131,13,1
53353,True,2,45161,13,1
53377,True,2,51329,11,1
53381,True,2,36997,14,1
53381,True,2,53377,2,1
53359,True,2,53327,5,1
53359,True,2,53231,7,1
53401,True,2,52889,9,1
53407,True,2,53279,7,1
53407,True,2,20639,15,1
53411,True,2,52387,10,1
53411,True,2,53407,2,1
53419,True,2,53411,3,1
53437,True,2,53309,7,1
53441,True,2,37057,14,1
53441,True,2,53377,6,1
53441,True,2,53437,2,1
53453,True,2,53197,8,1
53453,True,2,53437,4,1
53479,True,2,52967,9,1
53479,True,2,51431,11,1
53507,True,2,37123,14,1
53507,True,2,49411,12,1
53507,True,2,53503,2,1
53503,False,,,,
53527,True,2,51479,11,1
53527,True,2,20759,15,1
53549,False,,,,
53551,True,2,51503,11,1
53551,True,2,53549,1,1
53569,True,2,51521,11,1
53569,True,2,53441,7,1
53569,True,2,45377,13,1
53591,True,2,52567,10,1
53591,True,2,53527,6,1
53593,True,2,53591,1,1
53597,True,2,53593,2,1
53609,True,2,53353,8,1
53609,True,2,53593,4,1
53623,True,2,53591,5,1
53611,True,2,53609,1,1
53611,True,2,51563,11,1
53617,True,2,53609,3,1
53617,True,2,20849,15,1
53629,True,2,53597,5,1
53629,True,2,51581,11,1
53629,True,2,53117,9,1
53633,True,2,193,14,2
53633,True,2,53629,2,1
53633,True,2,52609,10,1
53633,True,2,53617,4,1
53633,True,2,53569,6,1
53633,True,2,49537,12,1
53633,True,2,53377,8,1
53639,True,2,53623,4,1
53653,False,,,,
53657,True,2,37273,14,1
53657,True,2,53401,8,1
53657,True,2,53653,2,1
53657,True,2,53593,6,1
53681,True,2,53617,6,1
53693,True,2,53629,6,1
53693,True,2,53437,8,1
53693,True,2,49597,12,1
53693,True,2,37309,14,1
53699,True,2,49603,12,1
53719,True,2,53717,1,1
53719,True,2,53591,7,1
53731,True,2,51683,11,1
53731,True,2,53699,5,1
53731,True,2,20963,15,1
53717,True,2,53653,6,1
53759,True,2,49663,12,1
53759,True,2,53503,8,1
53773,False,,,,
53777,True,2,49681,12,1
53777,True,2,53773,2,1
53783,True,2,53719,6,1
53783,True,2,53527,8,1
53791,True,2,53759,5,1
53791,True,2,21023,15,1
53791,True,2,53783,3,1
53791,True,2,45599,13,1
53791,True,2,53279,9,1
53813,False,,,,
53819,False,,,,
53831,True,2,37447,14,1
53831,True,2,52807,10,1
53857,True,2,53849,3,1
53857,True,2,21089,15,1
53849,True,2,53593,8,1
53861,True,2,53857,2,1
53861,True,2,52837,10,1
53887,True,2,51839,11,1
53887,True,2,53759,7,1
53891,True,2,53887,2,1
53891,True,2,37507,14,1
53881,True,2,53849,5,1
53897,True,2,49801,12,1
53897,True,2,53881,4,1
53899,True,2,53897,1,1
53899,True,2,53891,3,1
53899,True,2,45707,13,1
53917,True,2,51869,11,1
53917,True,2,21149,15,1
53923,True,2,53891,5,1
53923,True,2,53411,9,1
53927,True,2,53923,2,1
53927,True,2,52903,10,1
53927,True,2,49831,12,1
53939,True,2,53923,4,1
53939,True,2,49843,12,1
53951,True,2,53887,6,1
53951,True,2,37567,14,1
53959,True,2,53927,5,1
53959,True,2,45767,13,1
53959,True,2,53951,3,1
53959,True,2,21191,15,1
53959,True,2,53831,7,1
53993,False,,,,
53987,True,2,53923,6,1
53987,True,2,49891,12,1
53987,True,2,53731,8,1
53987,True,2,52963,10,1
54011,False,,,,
54001,True,2,53993,3,1
54013,True,2,54011,1,1
54013,True,2,45821,13,1
54037,True,2,21269,15,1
54049,False,,,,
54059,False,,,,
54083,True,2,37699,14,1
54101,True,2,53077,10,1
54101,True,2,37717,14,1
54101,True,2,54037,6,1
54091,True,2,54083,3,1
54091,True,2,54059,5,1
54091,True,2,21323,15,1
54121,True,2,53993,7,1
54121,True,2,53609,9,1
54133,True,2,54101,5,1
54139,True,2,54011,7,1
54163,True,2,45971,13,1
54167,True,2,37783,14,1
54167,True,2,54151,4,1
54167,True,2,54163,2,1
54151,True,2,45959,13,1
54151,True,2,21383,15,1
54151,True,2,53639,9,1
54151,True,2,52103,11,1
54181,True,2,45989,13,1
54217,False,,,,
54193,True,2,53681,9,1
54251,False,,,,
54277,True,2,54269,3,1
54269,True,2,54013,8,1
54287,False,,,,
54293,True,2,233,2,2
54293,True,2,54277,4,1
54293,True,2,53269,10,1
54293,True,2,54037,8,1
54311,False,,,,
54319,True,2,54287,5,1
54319,True,2,54311,3,1
54323,True,2,50227,12,1
54323,True,2,53299,10,1
54323,True,2,54319,2,1
54347,True,2,54331,4,1
54347,True,2,53323,10,1
54347,True,2,37963,14,1
54347,True,2,54091,8,1
54331,True,2,54323,3,1
54331,True,2,53819,9,1
54331,True,2,21563,15,1
54361,True,2,53849,9,1
54361,True,2,52313,11,1
54367,True,2,21599,15,1
54371,True,2,37987,14,1
54371,True,2,54367,2,1
54401,True,2,53377,10,1
54403,True,2,54401,1,1
54403,True,2,53891,9,1
54403,True,2,54371,5,1
54377,True,2,37993,14,1
54377,True,2,54121,8,1
54377,True,2,54361,4,1
54377,True,2,53353,10,1
54409,True,2,54401,3,1
54409,True,2,52361,11,1
54409,True,2,54377,5,1
54409,True,2,53897,9,1
54413,True,2,54409,2,1
54419,True,2,54403,4,1
54419,True,2,54163,8,1
54421,True,2,54413,3,1
54421,True,2,54293,7,1
54421,True,2,46229,13,1
54421,True,2,54419,1,1
54437,True,2,54181,8,1
54437,True,2,54421,4,1
54437,True,2,50341,12,1
54437,True,2,38053,14,1
54443,True,2,53419,10,1
54449,True,2,54193,8,1
54469,True,2,21701,15,1
54469,True,2,54437,5,1
54493,True,2,46301,13,1
54497,True,2,38113,14,1
54497,True,2,54493,2,1
54499,True,2,53987,9,1
54499,True,2,54497,1,1
54499,True,2,46307,13,1
54499,True,2,54371,7,1
54517,False,,,,
54503,True,2,38119,14,1
54503,True,2,53479,10,1
54503,True,2,54499,2,1
54521,True,2,54517,2,1
54541,True,2,54539,1,1
54541,True,2,54413,7,1
54541,True,2,46349,13,1
54541,True,2,21773,15,1
54539,False,,,,
54559,True,2,52511,11,1
54547,True,2,54419,7,1
54547,True,2,54539,3,1
54563,True,2,54547,4,1
54563,True,2,54559,2,1
54563,True,2,54499,6,1
54577,True,2,54449,7,1
54577,True,2,52529,11,1
54581,True,2,54577,2,1
54581,True,2,54517,6,1
54581,True,2,38197,14,1
54583,True,2,54581,1,1
54601,True,2,52553,11,1
54617,True,2,54361,8,1
54617,True,2,53593,10,1
54617,True,2,54601,4,1
54623,True,2,54367,8,1
54623,True,2,54559,6,1
54623,True,2,50527,12,1
54623,True,2,38239,14,1
54631,True,2,21863,15,1
54631,True,2,54623,3,1
54631,True,2,52583,11,1
54631,True,2,54629,1,1
54631,True,2,54503,7,1
54631,True,2,46439,13,1
54629,False,,,,
54667,True,2,54539,7,1
54647,True,2,54583,6,1
54647,True,2,50551,12,1
54647,True,2,53623,10,1
54647,True,2,54631,4,1
54673,False,,,,
54679,True,2,54167,9,1
54679,True,2,54647,5,1
54679,True,2,21911,15,1
54679,True,2,52631,11,1
54721,True,2,54713,3,1
54721,True,2,52673,11,1
54713,True,2,54709,2,1
54713,True,2,38329,14,1
54709,True,2,54581,7,1
54751,True,2,46559,13,1
54751,True,2,54623,7,1
54727,False,,,,
54767,True,2,54751,4,1
54767,True,2,50671,12,1
54779,True,2,50683,12,1
54773,True,2,54517,8,1
54773,True,2,54709,6,1
54787,True,2,54779,3,1
54829,False,,,,
54799,True,2,54767,5,1
54799,True,2,54287,9,1
54799,True,2,22031,15,1
54833,True,2,54577,8,1
54833,True,2,38449,14,1
54833,True,2,54829,2,1
54869,True,2,50773,12,1
54877,True,2,54869,3,1
54877,True,2,22109,15,1
54851,True,2,54787,6,1
54881,True,2,54877,2,1
54881,True,2,53857,10,1
54907,True,2,54779,7,1
54907,True,2,52859,11,1
54917,True,2,50821,12,1
54941,True,2,54877,6,1
54941,True,2,38557,14,1
54941,True,2,53917,10,1
54919,True,2,46727,13,1
54919,True,2,54917,1,1
54949,True,2,54437,9,1
54949,True,2,52901,11,1
54949,True,2,54941,3,1
54949,True,2,46757,13,1
54949,True,2,54917,5,1
54959,False,,,,
54973,True,2,54941,5,1
54983,True,2,54979,2,1
54983,True,2,54919,6,1
54983,True,2,53959,10,1
54983,True,2,54727,8,1
54979,True,2,54851,7,1
55001,False,,,,
55009,True,2,54497,9,1
55009,True,2,55001,3,1
55009,True,2,54881,7,1
55009,True,2,46817,13,1
55021,True,2,46829,13,1
55021,True,2,52973,11,1
55051,True,2,55049,1,1
55051,True,2,54539,9,1
55051,True,2,22283,15,1
55051,True,2,53003,11,1
55049,False,,,,
55057,True,2,55049,3,1
55061,True,2,54037,10,1
55061,True,2,55057,2,1
55061,True,2,38677,14,1
55073,True,2,55057,4,1
55073,True,2,55009,6,1
55073,True,2,54049,10,1
55079,False,,,,
55109,False,,,,
55103,False,,,,
55117,True,2,55109,3,1
55117,True,2,53069,11,1
55117,True,2,22349,15,1
55147,False,,,,
55127,True,2,51031,12,1
55163,True,2,55147,4,1
55163,True,2,54139,10,1
55163,True,2,54907,8,1
55201,True,2,55073,7,1
55201,True,2,22433,15,1
55171,True,2,55163,3,1
55207,True,2,55079,7,1
55213,False,,,,
55217,True,2,54193,10,1
55217,True,2,55213,2,1
55217,True,2,38833,14,1
55217,True,2,55201,4,1
55219,True,2,55217,1,1
55219,True,2,53171,11,1
55229,True,2,55213,4,1
55229,True,2,51133,12,1
55229,True,2,54973,8,1
55249,True,2,47057,13,1
55249,True,2,22481,15,1
55249,True,2,53201,11,1
55249,True,2,55217,5,1
55243,True,2,47051,13,1
55259,True,2,55243,4,1
55291,True,2,55259,5,1
55291,True,2,55163,7,1
55291,True,2,54779,9,1
55313,True,2,55057,8,1
55313,True,2,51217,12,1
55313,True,2,55249,6,1
55313,True,2,233,10,2
55333,True,2,55331,1,1
55331,False,,,,
55337,True,2,51241,12,1
55337,True,2,38953,14,1
55337,True,2,55333,2,1
55339,True,2,47147,13,1
55339,True,2,55337,1,1
55339,True,2,55331,3,1
55339,True,2,22571,15,1
55343,True,2,55339,2,1
55343,True,2,38959,14,1
55343,True,2,54319,10,1
55373,True,2,55117,8,1
55351,True,2,55343,3,1
55381,True,2,54869,9,1
55381,True,2,55373,3,1
55381,True,2,47189,13,1
55381,True,2,22613,15,1
55399,True,2,47207,13,1
55411,True,2,22643,15,1
55457,True,2,55441,4,1
55457,True,2,55201,8,1
55457,True,2,51361,12,1
55441,True,2,55313,7,1
55441,True,2,55439,1,1
55439,True,2,51343,12,1
55469,True,2,55213,8,1
55487,True,2,39103,14,1
55501,True,2,55373,7,1
55501,True,2,53453,11,1
55501,True,2,55469,5,1
55501,True,2,47309,13,1
55511,False,,,,
55529,False,,,,
55541,True,2,54517,10,1
55541,True,2,39157,14,1
55547,True,2,39163,14,1
55547,True,2,55291,8,1
55579,True,2,55547,5,1
55579,True,2,47387,13,1
55579,True,2,22811,15,1
55589,True,2,55333,8,1
55603,False,,,,
55609,True,2,47417,13,1
55631,False,,,,
55619,True,2,55603,4,1
55621,True,2,55109,9,1
55621,True,2,55619,1,1
55621,True,2,22853,15,1
55621,True,2,55589,5,1
55633,True,2,47441,13,1
55633,True,2,55631,1,1
55639,True,2,22871,15,1
55639,True,2,55511,7,1
55639,True,2,55631,3,1
55639,True,2,53591,11,1
55639,True,2,55127,9,1
55661,False,,,,
55663,True,2,55661,1,1
55663,True,2,55631,5,1
55667,True,2,55663,2,1
55667,True,2,55603,6,1
55667,True,2,55411,8,1
55673,True,2,55609,6,1
55673,True,2,51577,12,1
55691,True,2,54667,10,1
55681,True,2,53633,11,1
55681,True,2,55673,3,1
55697,True,2,55681,4,1
55697,True,2,54673,10,1
55697,True,2,55633,6,1
55697,True,2,55441,8,1
55697,True,2,39313,14,1
55711,True,2,22943,15,1
55717,True,2,55589,7,1
55721,True,2,55717,2,1
55763,False,,,,
55733,True,2,51637,12,1
55733,True,2,54709,10,1
55733,True,2,55717,4,1
55787,True,2,51691,12,1
55793,True,2,39409,14,1
55799,False,,,,
55813,False,,,,
55807,True,2,23039,15,1
55807,True,2,53759,11,1
55807,True,2,55799,3,1
55819,True,2,55787,5,1
55819,True,2,55817,1,1
55819,True,2,55691,7,1
55817,True,2,55813,2,1
55817,True,2,51721,12,1
55823,True,2,54799,10,1
55823,True,2,55819,2,1
55823,True,2,55807,4,1
55823,True,2,39439,14,1
55829,True,2,55813,4,1
55837,True,2,55829,3,1
55843,True,2,55331,9,1
55849,True,2,55337,9,1
55849,True,2,23081,15,1
55849,True,2,55721,7,1
55849,True,2,55817,5,1
55849,True,2,47657,13,1
55871,True,2,55807,6,1
55889,True,2,55633,8,1
55897,True,2,53849,11,1
55897,True,2,55889,3,1
55901,True,2,55837,6,1
55901,True,2,54877,10,1
55901,True,2,55897,2,1
55903,True,2,55871,5,1
55903,True,2,55901,1,1
55903,True,2,47711,13,1
55921,True,2,55793,7,1
55921,True,2,55889,5,1
55927,True,2,55799,7,1
55927,True,2,23159,15,1
55933,True,2,55901,5,1
55933,True,2,55931,1,1
55933,True,2,47741,13,1
55931,True,2,55927,2,1
55931,True,2,54907,10,1
55967,True,2,51871,12,1
55967,True,2,55711,8,1
55967,True,2,55903,6,1
55949,True,2,55933,4,1
55949,True,2,51853,12,1
55997,True,2,55933,6,1
55997,True,2,54973,10,1
55987,True,2,53939,11,1
56003,True,2,55987,4,1
56003,True,2,39619,14,1
56003,True,2,54979,10,1
56003,True,2,51907,12,1
56009,True,2,51913,12,1
56039,False,,,,
56053,True,2,55541,9,1
56041,True,2,56039,1,1
56041,True,2,55529,9,1
56041,True,2,53993,11,1
56041,True,2,56009,5,1
56081,True,2,55057,10,1
56093,True,2,55837,8,1
56093,True,2,39709,14,1
56087,True,2,51991,12,1
56087,True,2,39703,14,1
56099,True,2,55843,8,1
56101,True,2,56099,1,1
56101,True,2,56093,3,1
56101,True,2,23333,15,1
56101,True,2,55589,9,1
56113,True,2,56081,5,1
56131,True,2,47939,13,1
56131,True,2,56123,3,1
56131,True,2,55619,9,1
56131,True,2,56099,5,1
56131,True,2,56003,7,1
56131,True,2,54083,11,1
56123,True,2,52027,12,1
56167,True,2,23399,15,1
56167,True,2,56039,7,1
56149,True,2,54101,11,1
56171,True,2,55147,10,1
56171,True,2,56167,2,1
56197,False,,,,
56179,True,2,55667,9,1
56179,True,2,56171,3,1
56207,False,,,,
56237,True,2,55213,10,1
56209,True,2,48017,13,1
56209,True,2,56081,7,1
56209,True,2,55697,9,1
56209,True,2,56207,1,1
56239,True,2,56207,5,1
56239,True,2,56237,1,1
56263,False,,,,
56249,True,2,52153,12,1
56269,True,2,56237,5,1
56269,True,2,56267,1,1
56299,True,2,55787,9,1
56299,True,2,56171,7,1
56299,True,2,54251,11,1
56299,True,2,56267,5,1
56299,True,2,23531,15,1
56267,True,2,56263,2,1
56267,True,2,55243,10,1
56267,True,2,39883,14,1
56333,True,2,52237,12,1
56333,True,2,56269,6,1
56311,True,2,55799,9,1
56311,True,2,48119,13,1
56369,True,2,56113,8,1
56359,True,2,54311,11,1
56377,True,2,23609,15,1
56377,True,2,56249,7,1
56377,True,2,56369,3,1
56383,True,2,55871,9,1
56393,True,2,56377,4,1
56393,True,2,40009,14,1
56401,True,2,23633,15,1
56401,True,2,56369,5,1
56401,True,2,55889,9,1
56401,True,2,56393,3,1
56437,True,2,23669,15,1
56417,True,2,56401,4,1
56417,True,2,52321,12,1
56431,True,2,48239,13,1
56431,True,2,23663,15,1
56443,True,2,55931,9,1
56453,True,2,56197,8,1
56453,True,2,56437,4,1
56467,True,2,54419,11,1
56473,True,2,48281,13,1
56477,True,2,40093,14,1
56477,True,2,56473,2,1
56479,True,2,55967,9,1
56479,True,2,56477,1,1
56489,True,2,56473,4,1
56503,True,2,56501,1,1
56503,True,2,48311,13,1
56501,True,2,56437,6,1
56509,True,2,56477,5,1
56509,True,2,56501,3,1
56509,True,2,55997,9,1
